Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Experimental Condition [Cell Cycle Stage],Experimental Condition [Marker],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Assay Description],Comment [Image Description],Comment [Image File Path],Comment [Image File Type],Channels
C127_H3K36me3,EM16-12-D_C127_S10_1514_H3K36me3-594_Sytox_EdU-MS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K36me3,ENSMUSG00000060743,H3f3a,H3K36me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K36me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K36me3,EM16-12-D_C127_S10_1514_H3K36me3-594_Sytox_EdU-MS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K36me3,ENSMUSG00000060743,H3f3a,H3K36me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K36me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K36me3,EM16-12-D_C127_S10_1514_H3K36me3-594_Sytox_EdU-MS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K36me3,ENSMUSG00000060743,H3f3a,H3K36me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K36me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K36me3,EM16-12-D_C127_S10_1514_H3K36me3-594_Sytox_EdU-MS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K36me3,ENSMUSG00000060743,H3f3a,H3K36me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K36me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K36me3,EM16-12-D_C127_S10_1514_H3K36me3-594_Sytox_EdU-MS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K36me3,ENSMUSG00000060743,H3f3a,H3K36me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K36me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H4K20me1,EM16-12-D_C127_S11_1514_H4K20me1-594_Sytox_EdU-MS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H4K20me1,ENSMUSG00000096010,Hist4h4,H4K20me1 IF image in C127 cells in MS,3D SIM OMX V3 H4K20me1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H4K20me1,EM16-12-D_C127_S11_1514_H4K20me1-594_Sytox_EdU-MS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H4K20me1,ENSMUSG00000096010,Hist4h4,H4K20me1 IF image in C127 cells in MS,3D SIM OMX V3 H4K20me1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H4K20me1,EM16-12-D_C127_S11_1514_H4K20me1-594_Sytox_EdU-MS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H4K20me1,ENSMUSG00000096010,Hist4h4,H4K20me1 IF image in C127 cells in MS,3D SIM OMX V3 H4K20me1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H4K20me1,EM16-12-D_C127_S11_1514_H4K20me1-594_Sytox_EdU-MS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H4K20me1,ENSMUSG00000096010,Hist4h4,H4K20me1 IF image in C127 cells in MS,3D SIM OMX V3 H4K20me1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H4K20me1,EM16-12-D_C127_S11_1514_H4K20me1-594_Sytox_EdU-MS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H4K20me1,ENSMUSG00000096010,Hist4h4,H4K20me1 IF image in C127 cells in MS,3D SIM OMX V3 H4K20me1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H4K20me1,EM16-12-D_C127_S11_1514_H4K20me1-594_Sytox_EdU-MS_06_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H4K20me1,ENSMUSG00000096010,Hist4h4,H4K20me1 IF image in C127 cells in MS,3D SIM OMX V3 H4K20me1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H4K20me1,EM16-12-D_C127_S11_1514_H4K20me1-594_Sytox_EdU-MS_07_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H4K20me1,ENSMUSG00000096010,Hist4h4,H4K20me1 IF image in C127 cells in MS,3D SIM OMX V3 H4K20me1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H4K20me1,EM16-12-D_C127_S11_1514_H4K20me1-594_Sytox_EdU-MS_08_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H4K20me1,ENSMUSG00000096010,Hist4h4,H4K20me1 IF image in C127 cells in MS,3D SIM OMX V3 H4K20me1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H4K20me1,EM16-12-D_C127_S11_1514_H4K20me1-594_Sytox_EdU-MS_09_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H4K20me1,ENSMUSG00000096010,Hist4h4,H4K20me1 IF image in C127 cells in MS,3D SIM OMX V3 H4K20me1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H4K20me1,EM16-12-D_C127_S11_1514_H4K20me1-594_Sytox_EdU-MS_10_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H4K20me1,ENSMUSG00000096010,Hist4h4,H4K20me1 IF image in C127 cells in MS,3D SIM OMX V3 H4K20me1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_Macro-H2A,EM16-12-D_C127_S12_1514_Macro-H2A-594_Sytox_EdU-MS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,Macro-H2A,ENSMUSG00000015937,H2afy,Macro-H2A IF image in C127 cells in MS,3D SIM OMX V3 Macro-H2A IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_Macro-H2A,EM16-12-D_C127_S12_1514_Macro-H2A-594_Sytox_EdU-MS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,Macro-H2A,ENSMUSG00000015937,H2afy,Macro-H2A IF image in C127 cells in MS,3D SIM OMX V3 Macro-H2A IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_Macro-H2A,EM16-12-D_C127_S12_1514_Macro-H2A-594_Sytox_EdU-MS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,Macro-H2A,ENSMUSG00000015937,H2afy,Macro-H2A IF image in C127 cells in MS,3D SIM OMX V3 Macro-H2A IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_Macro-H2A,EM16-12-D_C127_S12_1514_Macro-H2A-594_Sytox_EdU-MS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,Macro-H2A,ENSMUSG00000015937,H2afy,Macro-H2A IF image in C127 cells in MS,3D SIM OMX V3 Macro-H2A IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_Macro-H2A,EM16-12-D_C127_S12_1514_Macro-H2A-594_Sytox_EdU-MS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,Macro-H2A,ENSMUSG00000015937,H2afy,Macro-H2A IF image in C127 cells in MS,3D SIM OMX V3 Macro-H2A IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_aHP1,EM16-12-D_C127_S13_1514_aHP1-594_Sytox_EdU-MS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,aHP1,ENSMUSG00000009575,Cbx5,aHP1 IF image in C127 cells in MS,3D SIM OMX V3 aHP1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_aHP1,EM16-12-D_C127_S13_1514_aHP1-594_Sytox_EdU-MS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,aHP1,ENSMUSG00000009575,Cbx5,aHP1 IF image in C127 cells in MS,3D SIM OMX V3 aHP1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_aHP1,EM16-12-D_C127_S13_1514_aHP1-594_Sytox_EdU-MS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,aHP1,ENSMUSG00000009575,Cbx5,aHP1 IF image in C127 cells in MS,3D SIM OMX V3 aHP1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_aHP1,EM16-12-D_C127_S13_1514_aHP1-594_Sytox_EdU-MS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,aHP1,ENSMUSG00000009575,Cbx5,aHP1 IF image in C127 cells in MS,3D SIM OMX V3 aHP1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_aHP1,EM16-12-D_C127_S13_1514_aHP1-594_Sytox_EdU-MS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,aHP1,ENSMUSG00000009575,Cbx5,aHP1 IF image in C127 cells in MS,3D SIM OMX V3 aHP1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_Scc1,EM16-12-D_C127_S14_1514_Scc1-594_Sytox_EdU-MS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in MS,3D SIM OMX V3 Scc1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_Scc1,EM16-12-D_C127_S14_1514_Scc1-594_Sytox_EdU-MS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in MS,3D SIM OMX V3 Scc1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_Scc1,EM16-12-D_C127_S14_1514_Scc1-594_Sytox_EdU-MS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in MS,3D SIM OMX V3 Scc1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_Scc1,EM16-12-D_C127_S14_1514_Scc1-594_Sytox_EdU-MS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in MS,3D SIM OMX V3 Scc1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_Scc1,EM16-12-D_C127_S14_1514_Scc1-594_Sytox_EdU-MS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,Scc1,ENSMUSG00000022314,Rad21,Scc1 IF image in C127 cells in MS,3D SIM OMX V3 Scc1 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_CTCF,EM16-12-D_C127_S15_1514_CTCF-594_Sytox_EdU-MS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_CTCF,EM16-12-D_C127_S15_1514_CTCF-594_Sytox_EdU-MS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_CTCF,EM16-12-D_C127_S15_1514_CTCF-594_Sytox_EdU-MS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_CTCF,EM16-12-D_C127_S15_1514_CTCF-594_Sytox_EdU-MS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_CTCF,EM16-12-D_C127_S15_1514_CTCF-594_Sytox_EdU-MS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in MS,3D SIM OMX V3 CTCF IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_Smc3,EM16-12-D_C127_S16_1514_Smc3-594_Sytox_EdU-MS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,Smc3,ENSMUSG00000108055,SMC3,Smc3 IF image in C127 cells in MS,3D SIM OMX V3 Smc3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_Smc3,EM16-12-D_C127_S16_1514_Smc3-594_Sytox_EdU-MS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,Smc3,ENSMUSG00000108055,SMC3,Smc3 IF image in C127 cells in MS,3D SIM OMX V3 Smc3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_Smc3,EM16-12-D_C127_S16_1514_Smc3-594_Sytox_EdU-MS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,Smc3,ENSMUSG00000108055,SMC3,Smc3 IF image in C127 cells in MS,3D SIM OMX V3 Smc3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_Smc3,EM16-12-D_C127_S16_1514_Smc3-594_Sytox_EdU-MS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,Smc3,ENSMUSG00000108055,SMC3,Smc3 IF image in C127 cells in MS,3D SIM OMX V3 Smc3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_Smc3,EM16-12-D_C127_S16_1514_Smc3-594_Sytox_EdU-MS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,Smc3,ENSMUSG00000108055,SMC3,Smc3 IF image in C127 cells in MS,3D SIM OMX V3 Smc3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-12-D_C127_S1_1514_H3K27me3-594_Sytox_EdU-MS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K27me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-12-D_C127_S1_1514_H3K27me3-594_Sytox_EdU-MS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K27me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-12-D_C127_S1_1514_H3K27me3-594_Sytox_EdU-MS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K27me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-12-D_C127_S1_1514_H3K27me3-594_Sytox_EdU-MS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K27me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-12-D_C127_S1_1514_H3K27me3-594_Sytox_EdU-MS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K27me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_RNAP-S2P,EM16-12-D_C127_S2_1514_RNAP-S2P-594_Sytox_EdU-MS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in MS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_RNAP-S2P,EM16-12-D_C127_S2_1514_RNAP-S2P-594_Sytox_EdU-MS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in MS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_RNAP-S2P,EM16-12-D_C127_S2_1514_RNAP-S2P-594_Sytox_EdU-MS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in MS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_RNAP-S2P,EM16-12-D_C127_S2_1514_RNAP-S2P-594_Sytox_EdU-MS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in MS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_RNAP-S2P,EM16-12-D_C127_S2_1514_RNAP-S2P-594_Sytox_EdU-MS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in MS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-12-D_C127_S3_1514_H3K4me2-594_Sytox_EdU-MS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in MS,3D SIM OMX V3 H3K4me2 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-12-D_C127_S3_1514_H3K4me2-594_Sytox_EdU-MS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in MS,3D SIM OMX V3 H3K4me2 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-12-D_C127_S3_1514_H3K4me2-594_Sytox_EdU-MS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in MS,3D SIM OMX V3 H3K4me2 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-12-D_C127_S3_1514_H3K4me2-594_Sytox_EdU-MS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in MS,3D SIM OMX V3 H3K4me2 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-12-D_C127_S3_1514_H3K4me2-594_Sytox_EdU-MS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in MS,3D SIM OMX V3 H3K4me2 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me3,EM16-12-D_C127_S4_1514_H3K4me3-594_Sytox_EdU-MS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K4me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me3,EM16-12-D_C127_S4_1514_H3K4me3-594_Sytox_EdU-MS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K4me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me3,EM16-12-D_C127_S4_1514_H3K4me3-594_Sytox_EdU-MS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K4me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me3,EM16-12-D_C127_S4_1514_H3K4me3-594_Sytox_EdU-MS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K4me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-12-D-MS,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
